,Location,Model,Type,Reference,Lithology,Sample,Mg,Al,Si,Ti,V,Mn,Cr,Zn,Co,Ni,Ga,Fe
1627,Lake Superior,BIF,Altered,Chung et al 2015,,HY-62-10,198.40721165557997,147.04116787175752,5675.693496663807,250.4625920716658,47.612118923752625,47.393969836307626,6.0,6.0,2.0013740916304075,2.404109178261142,1.4722340660879085,68.97791577530653
1628,Lake Superior,BIF,Altered,Chung et al 2015,,HY-62-11,148.40402263459768,81.97635383667148,6197.78227283782,175.4268749800269,43.27191294857998,46.87574334902101,6.0,6.0,2.291419873086646,2.0,1.4801564660164217,68.94181876699514
1629,Lake Superior,BIF,Altered,Chung et al 2015,,HY-62-12,158.7504478941205,82.54780058574822,4789.642896449155,132.42322910220602,55.2521051887385,42.82068897461094,6.0,6.0,2.4174046150620296,2.0,1.1418727557590092,69.16628003657978
1630,Lake Superior,BIF,Altered,Chung et al 2015,,HY-62-13,60.41565917835408,25.018726310603824,9218.189278056796,42.61249898669821,43.781504541583516,25.311048744465115,6.0,6.0,2.2347012845417957,2.0,1.1860604917628628,68.52964653056463
1631,Lake Superior,BIF,Altered,Chung et al 2015,,HY-62-14,158.33952229337623,111.26005626138648,3521.039721276539,85.10650077866813,53.01464732022123,43.687411343690556,6.0,6.0,2.160391173950298,2.0,1.3699896389384398,69.35901626272108
1632,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-1,1820.0926123924298,1285.6359915462529,11158.065462970222,1259.3222224633641,41.436464785908825,249.72037526244662,12.777789679127416,6.0,1.5170090240891725,2.0,1.0,67.62849757197984
1633,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-2,1079.2079500449072,918.1767822032549,19236.849248018076,837.6960557592162,42.60606434597055,322.37294381230026,6.0,6.0,1.8753697045128623,2.695908682132311,1.0,66.6032003200109
1634,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-3,593.9582664045834,570.8051857893892,6499.107630093904,997.0570890184571,32.052980289570534,272.5911659217956,6.0,6.0,1.3994558051983048,2.0,1.0,68.59575698236557
1635,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-4,2691.474195521867,1662.3267474117768,27693.253966466393,596.4394320393862,27.54825518635376,263.3784802135623,6.143326724209836,6.0,3.157795217231478,2.0,1.0,65.06989259231953
1636,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-5,1420.4999152134058,1148.7330197774345,8015.0865289599815,878.7289466902911,36.177666696071746,242.19550744359046,9.991730552187173,6.0,1.9456447530259742,2.0,1.0,68.185426658031
1637,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-6,770.7696796936716,401.7889204634103,4747.08206839043,46.68493581520931,38.58275160136603,69.98198447219393,6.0,6.0,17.6026624146117,6.009136757774119,1.0,69.03776431082723
1638,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-7,1983.306664167078,1534.2713019268722,7487.907071543739,1066.3172169806605,37.41464774000532,239.19268040528863,21.2428090464364,6.0,2.0752082687281153,2.0,1.0,68.10716434574786
1639,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-8,1422.6691626720747,1069.297201884958,37389.45485784554,1835.6195049916957,40.89375539478313,218.61569798939604,10.507211457724488,6.0,2.148250192320337,2.0109643751649484,1.0,63.69722306559576
1640,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-9,1848.0191377582269,1121.9206227742627,6762.4462290665115,411.32669922756475,37.44546118707025,233.88059490989218,31.244791147895192,6.683465580365577,17.612615891233972,5.252061353406684,1.4587385606102026,68.3743489381829
1641,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-10,1083.9121017742461,665.7570956378684,4832.2441308918915,104.85375366739986,34.30839664101928,85.83116402910585,6.0,6.0,16.302597476649257,3.6996525783632066,1.0,68.93605088599307
1642,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-11,1093.124277102627,616.3486578318932,4281.130611104446,91.28429129919883,35.41602606078683,95.70615157243357,6.0,6.0,13.446644099750497,5.3871977678217355,1.076043701416471,69.02333459741193
1643,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-12,824.7818784905396,439.04249658497673,3851.406670580668,97.26064568371929,29.368719703480256,110.87025107268337,6.0,6.0,15.403765512636905,4.33325102245023,1.20764812644472,69.1498518282106
1644,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-13,961.690820825527,510.7626644787826,4052.251345509936,66.33056427792505,35.754572565061395,75.6075575715569,6.0,6.0,16.173396591880532,2.2073449073864695,1.2421853809561365,69.07389503412631
1645,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-14,2936.6541082561935,2047.868103752229,10073.39846998035,1663.2732838418945,49.136901647293534,299.6551200523575,6.255776876369431,6.0,2.5043795720328874,2.0,1.0149279318016422,67.4510176063581
1646,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-15,8806.37605035381,5981.04881953089,26352.67463657469,322.5491335142724,35.393810377172414,155.95665578253642,6.0,14.711738592940497,18.63035346497646,3.7652244026775517,3.454149740183011,63.72486900164913
1647,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-16,822.8121075714369,337.18628042380914,4756.181506626499,37.28244757184207,37.91021950764447,75.65424273802898,6.0,6.0,18.642987753613177,6.009546677514529,1.0,69.02684957136904
1648,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-17,869.1866798160029,368.39111954746346,3265.9226938816764,41.307596715118386,39.88225613783822,76.11453772692188,6.0,6.0,18.84601495559681,5.021991057403968,1.0,69.24982079578034
1649,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-18,1309.6818476109709,724.0993243688313,4514.545287649767,60.081866017324394,39.270117009546766,79.29259318590482,6.0,7.456858749735247,17.46080071293936,6.5818233431042295,1.0,68.90585319997597
1650,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-19,2207.964153123594,1279.1935254043829,9723.457481458909,126.06872992247605,34.93837791321807,115.07634682896591,7.487231181870854,7.419106253356082,15.658801915157415,3.079250171050586,1.6833046351041838,67.94493823939399
1651,Lake Superior,BIF,Altered,Chung et al 2015,,HY-77-20,6911.578825689065,4553.769856161111,22666.069260249176,291.8414185007731,33.07785284227707,152.35142547066644,6.0,9.443412993051561,16.31944625691372,2.7329124343832767,2.9635357704801715,64.79814046458955
1652,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-1,357.92831985707846,283.0258314588059,3459.1532150333437,12.22569360635332,29.52769163100419,39.19207581482769,6.0,6.0,16.636284122238532,36.09259696335969,1.4202412544457055,69.31882853390907
1653,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-2,271.9144249850545,183.75103758731953,3690.0568453405303,14.090295389950324,29.165945027883875,37.52255083653119,6.0,6.0,14.398014490408016,30.926154466205393,1.4024659500310248,69.29115952841114
1654,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-3,375.9166051903307,312.51945121178846,5047.861842637487,16.024225842672486,29.64293415266682,33.43789495990455,6.0,6.005899194028242,12.507401610499707,27.139852745814483,1.2536427857568297,69.067585450585
1655,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-4,145.11953367681983,213.75305149622346,10613.909956618434,582.3621793699292,41.265063515361994,69.45391628533714,19.433114606419768,6.0,1.0,5.00691175093599,1.0,68.17812330635992
1656,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-5,203.05847139529325,162.7497446174031,5773.654977487452,80.22194334801145,26.54317439329102,38.9795125269464,72.5251831512596,6.189297384461113,10.219021151009107,35.74517140423411,1.3195780769209107,68.99488459777915
1657,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-6,410.7685710801138,243.65307853791762,4714.525031311211,105.24772386064468,29.594348702838296,81.8655130647938,14.03415641677663,6.0,10.709538176479999,30.378657679177078,1.2171705046680643,69.07912062131557
1658,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-7,334.48355656094543,314.3636922670421,10873.800446362446,287.93933953663134,28.975896915093003,55.45096697223746,22.887024249544403,6.0,4.729795581984887,13.773996870216099,1.0,68.15185838591668
1659,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-8,434.52374199286936,337.0258237852626,4947.979765522832,18.75809553612478,29.667613812391057,37.48364376358314,6.0,6.0,17.77343130918607,31.386784626240505,1.6289251352964595,69.08396735744472
1660,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-9,256.5872767387797,174.8615708511719,3017.3936285565665,22.029459120195348,27.61091516702703,36.50649634076385,12.06928742517056,6.0,19.10097731511946,25.830216730789388,1.3777868087994019,69.38393733791334
1661,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-10,342.4775599971912,243.40407288585536,4091.8870460646035,25.608508662027987,28.482884004276954,37.158523261939514,10.533657746497598,6.0,18.48004500397732,32.253117214908514,1.4342251114380604,69.22775938748616
1662,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-11,177.45258179588288,165.62939667538933,7226.291789588335,44.236669733638415,28.78366662176577,43.5532569998061,17.092708573161847,6.0,14.383088113134537,35.22470757567219,1.119489879008761,68.7892754566999
1663,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-12,811.3126789269268,874.6649443277818,15532.001605518826,220.24352212858517,36.84486901866266,49.9922637611555,11.87827464324737,6.0,5.349595951468534,15.280035175582885,1.0,67.34271356405256
1664,Lake Superior,BIF,Altered,Chung et al 2015,,HY-127-13,295.3287591425054,265.94054723587715,10304.161394545717,119.73775377664201,29.218098530949067,35.846769198191986,29.782014879216128,6.0,17.31181762785509,30.1666395202041,1.1384540147614113,68.29493638780298
